cus_id,money_1,money_2,investment
77913157,0.49,0.82,warmup
77379388,0,0,eligible
77846453,0,0,warmup
78202067,0,0,eligible
73659926,0,0,warmup
78578557,585,745,pending
76351234,0,0,eligible
77966147,0,0,pending
77915982,0,0,warmup
79797036,17256.73,0,investing
78534182,550.53,679.75,investing
77831246,3814.49,3748.22,investing
75347044,0,0,warmup
77968690,0,0,eligible
78005836,21.32,,investing
78659409,0,0,pending
80043032,0,0,warmup
74319640,81795.77,0,investing
78016355,17170.71,42938.97,investing
76788135,0,3915,non_eligible
75966926,0,0,eligible
73552944,5262.96,62.81,warmup
75434563,0,0,eligible
79627989,0,0,eligible
78059994,0.52,6132.12,warmup
76692909,0,1282.28,warmup
76039163,0,0,eligible
77963598,186.68,179.36,investing
74603593,0,0,eligible
78409315,359.98,500,warmup
74806744,14760.47,52979.68,investing
75329990,11077.59,7128.1,investing
81014489,5896.3,1497.5,investing
76911535,0,0,warmup
78533895,0,0,pending
79117054,2818.95,1357.47,investing
79379341,0,0,warmup
75071490,0,0,warmup
77373639,0,0,eligible
79814555,10000,0,eligible
76259157,0,0,pending
76476121,2749.88,2488.88,warmup
78946763,0,0,eligible
77357643,0,0,eligible
76956244,0,0,eligible
82001024,0,0,pending
77749253,0,1566,warmup
76533662,1280.02,2000,eligible
78958262,0,0,eligible
79847156,0,0,eligible
72815598,0,0,eligible
82083415,3270.6,540,investing
76983788,1295,8760,warmup
79502210,120,120,eligible
77736908,0,0,eligible
79855532,0,0,eligible
78511821,0,0,eligible
77386851,793,900,eligible
78890921,370.73,1257.34,investing
75724446,19010.78,21263.54,pending
78352446,0,0,eligible
76883354,0,0,warmup
79564792,0,0,investing
77142533,0,0,warmup
78320325,0,0,eligible
76784191,1729.4,2500,warmup
77199131,0,0,eligible
75639024,0,0,eligible
80165334,0,0,eligible
78606141,0,0,eligible
77569208,0,0,eligible
77762584,0,0,eligible
76322651,0,0,eligible
78326821,0,0,warmup
76094560,885.13,400,warmup
75727098,0,0,eligible
76711627,0,0,eligible
78458085,0,0,pending
77131670,0,0,pending
79316323,0.01,0.01,investing
73873598,0,0,warmup
79450410,0,0,eligible
78356587,630,0.94,warmup
76559686,0,0,eligible
77906036,5761.19,4941.99,warmup
76779186,1779.68,0,disable_pending
78525168,28405.09,30004.81,investing
75978395,0,0,eligible
77787897,0,0,eligible
79363503,0,0,warmup
78596650,0,0,eligible
76598234,3772.5,9483.27,eligible
80816409,0,0,eligible
78627634,0,0,warmup
77697893,737.67,674.67,pending
80011554,0,0,eligible
80143761,0,0,eligible
77046186,42781.21,42670.9,investing
78420916,4000,2936.01,eligible
76985140,0,0,eligible
77087504,0,0,eligible
77933144,1300,0,warmup
79314533,0,0,pending
80827674,0,0,warmup
75432342,803.62,789.65,investing
80842916,0,0,warmup
75835713,0,0,eligible
78694511,4071.6,15065.74,investing
80006649,860.01,0,warmup
75775355,0,0,eligible
76786339,0,0,eligible
78790784,0,0,warmup
79188885,13088.36,7899.11,warmup
79830607,0,0,pending
78022255,0,0,warmup
77227513,0,0,eligible
81783162,0,0,eligible
78606137,3794,1313.15,investing
78803819,0,0,eligible
76398608,3221,25177.53,warmup
78112908,0,0,warmup
78431375,0,0,eligible
77882636,0,0,eligible
78677082,0,0,eligible
78656845,0,0,warmup
75938251,0.15,17.15,pending
77850126,0,0,pending
76817677,0,0,eligible
81359099,0,0,eligible
77587778,0.01,0.01,warmup
76492817,0,0,eligible
78400368,0,0,eligible
76298911,0,0,pending
79621552,0,0,warmup
76098439,0,0,warmup
78865471,2830.81,2723,investing
76232980,0,0,eligible
79780908,0,0,eligible
81295316,1174.7,1300,pending
76672070,0,0,warmup
79410261,0,0,eligible
76595493,0,0,eligible
80621439,3817.27,7742.02,pending
78679816,3032.17,4239.26,investing
74708433,66.36,63.76,investing
78597705,0,0,warmup
80701725,0,0,pending
76878568,0,0,eligible
77964700,0,0,eligible
81490220,0,0,pending
74816592,0,0,eligible
79219436,0,0,non_eligible
79244235,0,0,pending
78918669,88867.22,96367.69,pending
77633717,0,0,eligible
78023151,0,0,eligible
76168615,0,0,eligible
75314427,0,0,eligible
78301159,0,0,pending
79459839,0,0,eligible
76301859,0,0,pending
78575170,0,0,eligible
81191731,0,0,pending
79308252,0,0,eligible
78662480,1914,1030.52,warmup
78698118,0,0,eligible
78558462,0,0,pending
78250955,18768.59,15647.63,investing
81142555,0,0,eligible
78613516,24771.93,40305.38,eligible
77214928,0,0,eligible
82301592,0,0,warmup
75730302,1310.42,525.55,investing
78499131,3000,250,pending
78463536,0,0,eligible
76477043,0,600,pending
71733445,0,0,eligible
78895047,5273.36,1437.62,eligible
79080417,8157.94,4700.66,investing
79225825,0,0,eligible
78618578,0,0,eligible
78415757,1050,512.48,investing
77803614,0,220,eligible
76718711,0,0,eligible
77127602,55.2,53.03,investing
78144137,920.1,652.5,warmup
79743433,12335.3,1167.83,pending
80831697,4701.3,1420.51,warmup
74347710,0,0,warmup
77111450,2324.99,0,eligible
77375563,0,0,warmup
80647429,0,0,warmup
80165494,0,0,pending
76557350,0,0,warmup
77135788,0,0,eligible
81346168,0,0,eligible
80608646,0,0,eligible
77522158,60.16,0.52,investing
76550307,0,0,eligible
82205156,1148.4,669.5,pending
77542250,0,0,eligible
78450831,0,0,eligible
81222810,0,0,eligible
76792780,58577.77,41465.69,investing
80330368,4795.46,3595.89,investing
80449724,0,0,eligible
77524736,0,0,eligible
76785344,0,0,warmup
79723461,6704.4,4800.4,eligible
80649327,0,0,pending
77943286,12528,0,pending
77075034,0,0,eligible
79259828,83195.09,83195.09,investing
81238232,0,0,warmup
75426461,0,0,non_eligible
79248506,1912.93,1107.18,warmup
80853209,0,0,eligible
79733347,0,0,warmup
82486964,0,0,warmup
76798949,843.56,552.56,investing
79607254,0,0,eligible
78905716,35094.86,25460.24,investing
83014022,5171.02,6085.02,pending
80871379,0,0,warmup
79478986,119.58,119.58,pending
79303986,104184.93,62644.21,investing
78102296,0,0,pending
80220527,7158.58,4691.74,warmup
80678248,146862.28,146334.42,investing
80734873,1522.72,0,warmup
81549830,5665.33,784.2,investing
79847800,1000,750,eligible
76918771,0,0,eligible
77661295,2.35,2.35,eligible
77348553,12187.46,0,investing
77662275,0,0,warmup
78878026,661.02,1885.37,eligible
75169760,0,0,investing
76072594,33301.6,25310.54,investing
76188234,610.5,5,pending
81348649,27.74,70.24,investing
81567396,0,0,eligible
77960423,360,0,warmup
75593748,0,0,eligible
77172681,0,0,eligible
79161923,0,0,eligible
72445451,0,0,eligible
78417616,19140,0.01,eligible
75739015,0,0,eligible
80336073,0,0,eligible
81969275,51198.73,26377.47,investing
80062641,0,0,eligible
77549747,22449.79,6758.33,warmup
79204855,0,2100,warmup
79693699,0,0,warmup
78897453,0,0,eligible
78676306,0,0,eligible
76757407,15481.58,33969.77,pending
76908386,0,0,eligible
77108389,29693.86,28529.06,investing
79216919,0,0,eligible
79524905,0,0,eligible
78956447,22.49,652.49,warmup
77699693,3500.41,3938.37,eligible
75544019,0,0,eligible
77087617,11946.95,11365.24,investing
77491260,2893.6,2980.02,disabled
76641186,350,350,eligible
76603587,20707.74,15472.95,investing
75130787,0,0,eligible
79949655,0,0,eligible
78276841,0,0,eligible
78545311,0,0,warmup
81558179,0,0.83,warmup
81333800,0,0,eligible
80836085,0,0,warmup
78314286,0,0,eligible
77978064,0,0,eligible
80676925,21211.13,20867.62,investing
77581612,0,0,warmup
79366718,1824.39,3402.57,warmup
79525740,0,5546,warmup
81564678,10695.34,656.66,investing
78915250,0.16,141.82,investing
77879105,5378.72,4062.12,investing
82679189,0,0,pending
81488739,2490.01,7690.01,disable_pending
81753871,51580.63,26416.61,investing
77879360,0,0,eligible
77320139,1460.29,2079.93,investing
81606530,0,,eligible
82753206,2242,0,eligible
77736156,0,0,eligible
82742814,0,0,eligible
80446641,0,565.5,warmup
82212410,133.19,10022.68,investing
75018654,0,0,eligible
77638706,27153.7,17018.23,eligible
81215702,2000,0,warmup
79144642,0,0,warmup
79701571,0,0,eligible
79630927,0,0,eligible
80196549,0,0,warmup
77745282,0,0,eligible
75646570,0,0,eligible
81363227,0,2015.01,warmup
77138688,23498.12,30775.41,warmup
79765332,79.54,79.54,eligible
78390763,0,0,eligible
79149457,0,0,eligible
75710464,1053.14,594.35,investing
77449110,0,0,warmup
78775448,0,0,warmup
79814238,0,0,warmup
82726283,0,0,warmup
79327908,0,0,eligible
77053206,0,0,warmup
75195847,10145.72,10072.9,investing
76532635,294.61,0,warmup
77377803,0,0,eligible
79977762,11.05,2208.67,investing
77419735,0,0,eligible
79489119,0,0,eligible
80019581,0,0,eligible
75602289,0,0,eligible
79601293,906,0,warmup
81300586,0,0,warmup
83214712,0,0,eligible
78707220,0,0,pending
79938008,0,0,warmup
77266979,2049.76,4539.76,eligible
81961896,0,0,warmup
77405883,0,0,eligible
80582420,0,0,eligible
78566417,0,0,pending
77095712,0,0,eligible
79202966,5831.74,25438.31,eligible
77109987,0,0,warmup
77668481,0,0,eligible
77643334,80555.17,30788.97,investing
78388563,0,0,eligible
79498584,2072.12,4253,warmup
80679570,0.81,206.36,investing
79992289,0,0,eligible
77783717,0,0,eligible
81428744,0,0,pending
78811171,0,0,eligible
76472670,0,0,warmup
80516632,39101.62,16600.79,investing
75998084,45049.63,16771.56,investing
81151878,0,0,eligible
77900515,800,800,warmup
75918905,1700,6450,eligible
81430792,0,11.19,warmup
76983452,0,,eligible
78121410,0,0,pending
78124393,0,0,pending
80084297,1510.01,0,pending
79277719,0,0,pending
80586633,0,0,eligible
80668894,0,0,eligible
79270426,0,0,eligible
79430925,400,400,eligible
81466408,0,0,eligible
79085202,518.77,1.73,investing
80257889,0,0,pending
79521668,0,0,pending
78828770,0,0,eligible
78915667,0,0,warmup
77227001,0,0,warmup
78871700,12733.96,12082.63,investing
77622752,3724.16,3867.02,investing
80176704,2322.14,3708.31,investing
79848222,0,0,eligible
80827232,0,0,eligible
79979878,802.29,0,investing
79062230,0,0,eligible
83666849,5700.35,7812.28,pending
79113420,13067.61,7.4,investing
76981751,0,0,warmup
79156013,0,0,warmup
78981817,0,0,eligible
81612338,0,0,warmup
79861796,0,0,warmup
76942465,0,0,eligible
82009168,379.9,0,pending
77730022,1895.37,897.08,investing
76277770,38021.33,0,investing
80265051,0.03,0.02,investing
77927373,0,0,warmup
79040050,0,0,eligible
77955873,0,0,investing
78124182,2349,0.02,investing
79392452,2736.26,0,eligible
80134292,0,0,eligible
79646327,0,0,eligible
77517417,0,75.5,disable_pending
79964774,1309.5,2207.28,investing
79505995,2.61,2.61,investing
79126482,19608.91,15000,eligible
78227022,0,0,pending
78615651,0,0,eligible
80815518,2460.87,87.42,pending
78354750,0,0,investing
77399023,0,0,warmup
77906906,0,0,eligible
76215492,0,0,eligible
77584172,0,0,pending
80686448,0,0,eligible
84302392,0,0,eligible
78128254,0,0,warmup
77925988,18.22,18.22,warmup
80292032,0,0,eligible
79400992,297,62.5,investing
80044695,1122.51,1004.79,investing
79793809,0,0,pending
78477349,0,0,eligible
79745711,0,0,eligible
79647875,0,0,pending
82528078,500.59,0,investing
80642512,0,0,eligible
81596683,0,0,eligible
81199233,4794.69,4794.69,eligible
78319589,0,0,eligible
78545029,230.37,230.37,pending
79411543,8700,8700,pending
77367736,384.27,884.27,warmup
79400354,0,0,pending
77609362,0,0,eligible
80677505,9855.72,2000,investing
81205269,0,0,warmup
79236408,0,0,eligible
84569346,525.91,115.56,warmup
81653489,0,0,pending
79357262,2.16,2.16,eligible
77995461,0,2000,warmup
82474980,16376.45,15734.05,investing
77220756,3036.95,0,eligible
82683035,0,0,pending
83337733,0,0,warmup
79997675,0.44,5055.11,disable_pending
80245232,0,0,warmup
77806648,0,0,warmup
81024923,30437.36,15487.37,investing
80557035,0,0,warmup
76948717,3.79,3.64,investing
78315299,0,0,investing
80481260,0,0,warmup
82517812,0,0,eligible
80334178,0,0,eligible
80381084,0,0,eligible
79145515,1858.01,0,pending
81015951,0,0,eligible
79094830,0,0,eligible
81444307,7876.33,14630.23,warmup
79922072,2576.21,3209.7,eligible
82548662,0,0,warmup
79913976,0,158.4,pending
78545660,0,0,eligible
77459045,0,0,eligible
77820949,13202.56,13894.82,pending
79494462,4319.7,0.51,pending
80387252,0,0,warmup
82694591,0,0,eligible
80276406,0,0,pending
80814475,749.52,753.4,pending
77767354,0,0,eligible
77022886,0,0,eligible
81566218,0,0,eligible
79382231,0,0,warmup
78402985,0,1499,eligible
80852643,2.25,10335.74,investing
86186697,9000,0,investing
82942409,1002.68,1000,investing
77078961,0,0,warmup
80783645,5805.69,13718.08,disabled
81966951,0,0,eligible
78704867,2848.77,965.61,pending
77139711,0,0,eligible
78321280,0,0,warmup
79643505,0,0,eligible
83638785,1175.01,1175.01,eligible
80525418,0,0,eligible
80983849,2284.03,9102.03,warmup
82343756,0,0,eligible
81516579,0,0,pending
84375786,0,0,warmup
77094449,0,0,investing
78544188,0,0,pending
81146889,2958,2428.03,warmup
80552783,9440.7,21584.52,eligible
80321040,0,0,eligible
80381660,0,0,eligible
82290444,348,0,warmup
76847938,1,0,eligible
81602883,0,0,warmup
80026448,0,0,pending
78956742,163167.87,160722.18,investing
79980317,8391.66,24471.62,warmup
78383406,0,0,eligible
80729492,0,0,pending
78796670,0,0,warmup
82376244,0,0,eligible
77567545,0,0,warmup
81148376,478.03,1504.67,warmup
79164492,45,45,warmup
79715835,5094.28,3728.17,warmup
83599005,0,0,warmup
81065704,0,0,eligible
78024163,0,0,eligible
78358573,0,4500,warmup
82283987,0,0,warmup
78983032,0,0,eligible
83079109,6438.61,14199.08,investing
78576712,0,0,eligible
81699593,0,0,pending
78760423,3337.56,4131.26,pending
82357084,0,0,eligible
83272896,0,0,eligible
81195859,0,0,eligible
81439326,4899.38,5125.38,eligible
80206753,0,0,pending
78665987,0,0,eligible
82573982,712.43,1925.68,investing
77926428,0,20,eligible
83322171,0.01,0.01,banned
78755628,10,0.74,pending
80768464,0,0,eligible
80429465,3729.91,1627.79,investing
79298256,0,0,eligible
82266756,250.58,,investing
80694681,22940.37,26412.01,pending
81638821,0,0,eligible
78413388,0,0,eligible
79343508,4825.22,0,pending
79573331,790.4,652.5,eligible
82358507,0,0,eligible
82026075,0,0,warmup
78525087,1571.84,2049.79,pending
81291828,0,0,eligible
79461274,9.8,14289.77,pending
83975481,0,0,eligible
81020085,718.72,743.72,eligible
80484579,0,0,warmup
81150905,0,0,eligible
81301299,0,0,eligible
81432985,6330,2330,pending
82215630,0,0,pending
80665750,0,0,eligible
79857248,16.5,26.71,warmup
81721625,0,0,eligible
79464580,0,0,pending
81008206,0,0,eligible
81917288,177.08,108.51,warmup
81210207,1000.2,1851.58,warmup
80243647,0,0,eligible
80094091,2262.19,2251.24,investing
81201635,0,0,eligible
80002296,490,190,pending
81216121,0,0,eligible
85806920,18885.44,1193.55,investing
79804702,91421.83,34393.11,investing
84236826,2007.69,37.19,investing
83879285,0,15000,eligible
82042002,22.65,21.73,investing
81233936,1141.48,1271.48,warmup
81599298,0,0,eligible
82204742,0,0,eligible
79427097,0,0,eligible
80140993,475.85,0,warmup
83254786,60.22,1530.17,warmup
82349213,2303.2,2303.2,warmup
83612308,93.49,752.55,warmup
80384389,2000,0,warmup
79142601,0,0,eligible
78010316,0,0,warmup
75560718,13875,24577.36,investing
81228317,0,0,warmup
78147505,400,400,pending
79511514,0,242.5,warmup
81135573,0,0,eligible
86743580,0,0,eligible
83083128,1,1,pending
81747498,0,0,eligible
82065484,0,0,eligible
79393813,0,0,eligible
80480478,0,0,eligible
80162152,5133.81,4896.99,investing
86818024,1717,,investing
84634836,211.57,400.89,investing
81040178,0,0,warmup
77944492,0,0,eligible
80745286,0,0,eligible
77835838,0,0,eligible
83789363,3361.84,3120.14,warmup
80064190,0,0,warmup
83925701,0,0,eligible
80669637,0,0,eligible
83730536,0,0,eligible
78088965,990.5,0,eligible
84380607,0,0,eligible
80055651,0,0,eligible
79768131,8548.36,2434.37,disabled
82983735,23142,701,warmup
81082003,0,0,eligible
84398380,1651.45,2226.79,investing
78078198,1579.5,468.77,eligible
79163641,0,0,pending
79350444,0,0,eligible
80146654,0,0,warmup
80564852,0,0,eligible
80607586,0,0,eligible
81232063,0,0,eligible
82568034,11211.02,283.47,eligible
82360930,0,0,eligible
78759619,2759.93,3330.95,eligible
79367811,0,0,eligible
82263909,0,0,warmup
83610865,0,0,eligible
82138941,0,0,eligible
86945584,1.6,861.6,warmup
84274185,0,0,eligible
79125698,0.01,0.01,warmup
80055982,0,0,pending
80960697,0,0,eligible
79916190,2188.85,2420.24,investing
80193676,0,0,warmup
79916110,0,0,eligible
79434557,0,0,eligible
82070617,0,0,eligible
79571518,15888.52,23456.82,pending
80833553,0,0,investing
84529075,0,0,warmup
85351516,13879.85,10233.77,investing
80337921,1187.07,1187.07,eligible
79517292,0,0,eligible
79664414,0,0,eligible
80677704,2487.94,3640.77,warmup
80805494,87,87,warmup
80420049,543.94,959.83,investing
83808095,0,0,warmup
84325679,0,0,investing
77889024,0,0,warmup
79896034,0,0,pending
82094919,150,400,pending
80421637,0,0,eligible
82138843,0,0,eligible
83412926,1127,1008,warmup
80145805,0,0,eligible
82805913,6420.17,2639.05,non_eligible
83432360,0,0,warmup
82505512,0,0,warmup
83454639,0,0,eligible
80712718,0,0,eligible
84082451,171.52,4150.03,investing
82935981,0,0,eligible
85358534,0,0,eligible
82301917,0,0,eligible
84964805,0,0,eligible
80690959,15560.8,5178.26,investing
83945646,0,0,eligible
80340112,781.96,362.23,investing
82283881,1580.33,1471.56,warmup
82037645,0,0,eligible
83307783,8540.35,5438.32,pending
81210124,0,0,warmup
81640181,0.16,0.16,investing
79773913,1006.02,0,investing
83524316,0,0,non_eligible
80436665,0,0,warmup
82481847,0.68,574.68,warmup
81709412,0,0,eligible
81707053,0,0,eligible
83352727,0,0,warmup
83067373,0,0,eligible
83733414,0,0,pending
79856922,0,0,eligible
83964679,0,0,warmup
83102325,0,0,warmup
83053462,0,0,warmup
82839675,0,0,eligible
82504336,0,0,eligible
81365188,2936,0,eligible
79838082,8924.62,0,warmup
80326777,0,0,eligible
84362807,4349.3,205.55,investing
78716508,0,460.45,warmup
82738422,0,0,eligible
80264319,200,200,warmup
80894929,0,0,eligible
81510877,32774.11,22113.64,investing
82197283,6.06,6,investing
79503361,0,0,eligible
81818629,434,510,warmup
82826408,0,0,warmup
80862456,10893.04,3077.22,warmup
78977619,2060.43,1617.89,pending
82519392,939.16,902.32,investing
82578596,0,0,eligible
79664828,0,0,eligible
83534838,0,0,eligible
81948010,162.4,115.33,investing
83054709,0,0,warmup
89913502,0,0,eligible
82960453,0,0,pending
81967919,0,0,warmup
86506950,0,0,eligible
89470322,800,800,eligible
82277718,0,0,eligible
82504719,4767,0,warmup
83085064,0,0,eligible
82571357,3200,0,warmup
78695101,0,1400,pending
82963884,26.35,956.35,pending
79085134,1083.05,1635.34,investing
80358231,13094.63,13534.64,warmup
79528570,0,0,eligible
84117585,0,0,eligible
81578872,0,0,eligible
80364060,8300,0,warmup
80413331,0,0,eligible
79490171,0,0,disabled
82336508,0,0,eligible
80278750,0,0,investing
81749678,0,0,eligible
81574082,0,0,eligible
80999267,0,0,eligible
80155964,0,0,disabled
82676591,0,0,eligible
84194412,1135,1135,pending
82343480,0,0,warmup
82377814,213.06,201.13,disabled
77013860,0,0,eligible
83208886,4711.66,47.72,investing
82334800,0,0,eligible
82814402,0,0,eligible
83930553,0,0,warmup
82395750,0,0,warmup
81488551,0,0,warmup
84040568,0,0,eligible
82197253,0,0,eligible
84612418,0,0,eligible
84940588,0,0,warmup
81291171,0,0,eligible
81919585,0,130.5,warmup
