cus_id,pa_3,pb_3,pa_2,pb_2,pa_1,pb_1,last_login_pa,last_login_pb
237238346,,,3,0,4,0,5/27/2019,5/27/2019
184617151,1,3,0,10,2,5,5/29/2019,5/25/2019
243058394,,,1,9,1,10,5/30/2019,5/31/2019
148247614,,,,,,,,
240004761,8,3,9,1,12,11,5/30/2019,5/30/2019
273302086,,,0,1,3,11,5/21/2019,5/31/2019
188542869,,,,,,,,
248620556,18,20,10,18,19,0,5/31/2019,5/31/2019
399470830,13,0,17,0,19,0,5/31/2019,5/31/2019
375039176,,,3,0,,,,
152221406,28,31,26,30,22,31,5/31/2019,5/31/2019
420172059,3,0,14,0,10,0,5/24/2019,5/24/2019
430717764,,,,,,,,
40727936,3,22,1,11,2,15,5/24/2019,5/31/2019
152999049,2,0,2,0,2,0,5/25/2019,5/25/2019
91651781,1,17,4,15,2,14,5/28/2019,5/29/2019
290554443,3,5,7,3,6,4,5/31/2019,5/27/2019
207986710,2,6,4,10,3,6,5/27/2019,5/29/2019
198053577,,,2,0,2,0,5/29/2019,5/29/2019
392118702,31,0,30,0,31,0,5/31/2019,5/31/2019
404596850,14,0,16,0,11,0,5/21/2019,5/21/2019
83057085,,,,,1,0,5/6/2019,5/6/2019
132704761,15,11,12,12,16,14,5/30/2019,5/31/2019
183207812,19,13,10,2,7,8,5/22/2019,5/23/2019
204175562,,,0,2,0,2,5/7/2019,5/7/2019
103686540,0,10,0,8,0,6,5/24/2019,5/24/2019
155207270,1,0,,,,,,
263115024,,,1,0,,,,
269146421,14,16,12,14,13,12,5/30/2019,5/30/2019
132024651,2,22,2,25,0,19,5/31/2019,5/31/2019
81233936,4,9,5,6,3,0,5/26/2019,5/26/2019
296723046,0,2,0,5,0,9,5/30/2019,5/30/2019
59346867,5,29,1,26,5,27,5/26/2019,5/31/2019
228525718,,,,,3,8,5/23/2019,5/25/2019
323681719,6,0,3,0,6,0,5/30/2019,5/30/2019
297407805,,,,,4,0,5/30/2019,5/30/2019
257522368,2,0,3,0,1,0,5/30/2019,5/30/2019
138615971,1,21,0,13,0,6,5/31/2019,5/31/2019
78896471,11,28,6,20,6,27,5/21/2019,5/31/2019
262399032,,,8,0,10,0,5/30/2019,5/30/2019
139626259,8,3,7,3,3,10,5/26/2019,5/29/2019
401010051,1,0,1,0,4,0,5/31/2019,5/31/2019
31105677,1,0,,,,,,
17396542,4,0,2,0,3,0,5/28/2019,5/28/2019
207152645,,,,,0,1,5/29/2019,5/29/2019
326803786,,,,,,,,
246446629,0,9,0,14,5,16,5/29/2019,5/30/2019
69447837,13,0,10,0,18,0,5/31/2019,5/31/2019
424151757,,,3,0,,,,
225478459,0,15,3,30,4,25,5/19/2019,5/31/2019
96941809,,,,,1,0,5/29/2019,5/29/2019
44114937,2,19,17,17,6,16,5/29/2019,5/27/2019
314307255,10,0,6,0,15,0,5/28/2019,5/28/2019
21344652,10,22,20,21,6,25,5/20/2019,5/29/2019
145076464,0,22,0,21,0,26,5/31/2019,5/31/2019
268496494,0,9,0,2,,,,
77889024,,,1,0,1,0,5/27/2019,5/27/2019
86000558,2,3,3,1,8,6,5/30/2019,5/20/2019
248102454,9,0,2,2,0,2,5/7/2019,5/7/2019
68739578,7,0,11,0,23,0,5/31/2019,5/31/2019
323595686,,,,,,,,
61669585,0,9,1,9,2,10,5/28/2019,5/29/2019
415568821,6,0,,,,,,
239913392,0,2,4,8,6,14,5/26/2019,5/31/2019
7807152,,,8,0,17,0,5/31/2019,5/31/2019
208979055,,,1,1,5,8,5/24/2019,5/29/2019
66780739,0,18,0,1,1,20,5/9/2019,5/30/2019
144489239,0,24,3,25,2,26,5/21/2019,5/31/2019
120560309,0,4,,,,,,
184626589,0,9,0,15,0,11,5/31/2019,5/31/2019
43306822,1,0,5,4,7,15,5/28/2019,5/30/2019
257010303,4,11,0,13,1,11,5/17/2019,5/31/2019
227406969,6,0,7,5,9,9,5/31/2019,5/29/2019
116139556,18,0,18,0,21,0,5/31/2019,5/31/2019
402210892,,,,,,,,
222663851,8,3,6,3,6,2,5/30/2019,5/14/2019
237481576,,,3,0,5,0,5/20/2019,5/20/2019
189007431,1,0,10,0,12,0,5/27/2019,5/27/2019
46840374,0,21,1,24,1,30,5/10/2019,5/31/2019
182527616,0,21,1,23,4,22,5/28/2019,5/31/2019
340411701,5,0,6,0,13,0,5/31/2019,5/31/2019
226463033,0,8,7,21,0,15,5/30/2019,5/30/2019
134919793,3,28,7,30,2,28,5/24/2019,5/31/2019
191771720,3,19,10,20,11,17,5/30/2019,5/30/2019
149462839,2,18,4,12,4,15,5/22/2019,5/31/2019
369660404,6,20,10,22,13,24,5/28/2019,5/31/2019
401517227,2,0,2,0,1,0,5/10/2019,5/10/2019
121999358,,,2,0,1,0,5/28/2019,5/28/2019
154771433,0,2,2,1,6,5,5/31/2019,5/31/2019
429789217,,,0,3,0,18,5/31/2019,5/31/2019
5215921,4,27,2,28,0,27,5/31/2019,5/31/2019
137654997,,,0,2,0,3,5/30/2019,5/30/2019
72266856,22,12,23,7,21,22,5/30/2019,5/30/2019
60202551,4,20,4,19,4,11,5/31/2019,5/31/2019
150977323,0,15,1,9,0,11,5/29/2019,5/29/2019
115328284,0,3,,,,,,
165241997,0,5,0,12,0,3,5/11/2019,5/11/2019
195284395,,,,,1,0,5/28/2019,5/28/2019
414054896,4,14,1,11,6,22,5/31/2019,5/31/2019
3645809,2,0,2,0,4,0,5/25/2019,5/25/2019
147022650,0,7,3,2,2,13,5/29/2019,5/29/2019
102173827,0,3,0,3,0,4,5/24/2019,5/24/2019
153351483,1,6,0,8,1,7,5/3/2019,5/30/2019
77227001,1,0,4,0,3,0,5/30/2019,5/30/2019
72367375,,,2,0,1,0,5/2/2019,5/2/2019
62256666,8,1,8,3,6,1,5/20/2019,5/9/2019
62565488,7,19,5,8,4,14,5/30/2019,5/31/2019
26476545,3,25,0,11,0,25,5/31/2019,5/31/2019
119665188,1,0,,,,,,
446106615,,,,,,,,
154969171,9,28,10,28,7,24,5/29/2019,5/31/2019
431554854,,,1,0,9,0,5/22/2019,5/22/2019
201056122,,,0,10,0,15,5/31/2019,5/31/2019
161655010,0,3,0,6,0,4,5/26/2019,5/26/2019
215890038,11,0,5,10,10,21,5/31/2019,5/28/2019
138379618,,,,,,,,
2316795,6,31,4,30,2,31,5/11/2019,5/31/2019
78400368,,,,,0,2,5/25/2019,5/25/2019
11591482,11,17,5,15,9,18,5/20/2019,5/29/2019
116250373,3,7,3,4,7,15,5/28/2019,5/27/2019
76549811,,,1,0,3,0,5/21/2019,5/21/2019
96640096,8,2,7,0,6,4,5/30/2019,5/28/2019
280381241,0,9,0,21,11,31,5/28/2019,5/31/2019
23505547,1,7,1,3,1,8,5/31/2019,5/31/2019
29495861,0,10,1,13,0,9,5/21/2019,5/21/2019
200782905,6,6,4,8,10,11,5/31/2019,5/30/2019
352684126,28,13,23,13,11,8,5/31/2019,5/31/2019
402524820,,,,,,,,
57861806,1,20,1,21,2,27,5/26/2019,5/30/2019
147041104,0,12,0,14,0,14,5/30/2019,5/30/2019
177555449,,,,,,,,
337555962,1,8,1,2,5,7,5/26/2019,5/28/2019
12395095,0,10,1,5,0,12,5/28/2019,5/28/2019
333051191,4,15,1,5,4,9,5/20/2019,5/29/2019
171355944,0,2,0,4,0,4,5/16/2019,5/16/2019
288274713,7,0,15,0,13,6,5/31/2019,5/30/2019
204107636,0,13,0,7,11,14,5/31/2019,5/24/2019
82366513,8,24,11,24,4,25,5/31/2019,5/26/2019
66070635,3,22,4,11,5,21,5/22/2019,5/31/2019
242734648,6,15,6,11,0,15,5/26/2019,5/26/2019
448245805,,,,,,,,
160623792,,,,,1,0,5/2/2019,5/2/2019
248076793,0,3,2,1,0,1,5/23/2019,5/23/2019
404334066,,,,,,,,
403923067,11,16,12,3,8,7,5/26/2019,5/28/2019
185937384,0,6,0,12,0,11,5/28/2019,5/28/2019
221644524,,,2,0,5,1,5/15/2019,5/31/2019
354786366,2,3,,,,,,
157223862,3,14,3,10,2,20,5/28/2019,5/31/2019
58392954,1,11,2,12,3,13,5/21/2019,5/29/2019
356728687,31,30,28,28,30,31,5/31/2019,5/31/2019
356371640,1,12,1,6,3,8,5/28/2019,5/31/2019
233599799,22,23,25,28,25,29,5/31/2019,5/31/2019
197128173,1,7,3,8,4,12,5/31/2019,5/31/2019
113938820,2,0,,,1,0,5/23/2019,5/23/2019
44821693,20,23,15,19,19,15,5/31/2019,5/29/2019
78420916,8,8,4,8,1,3,5/1/2019,5/31/2019
202806908,8,1,5,0,10,0,5/26/2019,5/26/2019
118748972,0,17,4,17,2,23,5/28/2019,5/31/2019
194302111,6,15,7,12,8,8,5/22/2019,5/26/2019
135134943,0,14,0,21,1,24,5/30/2019,5/31/2019
79979878,2,9,2,5,18,7,5/30/2019,5/22/2019
141289921,,,,,3,0,5/29/2019,5/29/2019
187973207,0,19,6,17,4,24,5/20/2019,5/31/2019
226315194,0,8,1,10,4,9,5/26/2019,5/26/2019
90472883,0,16,0,20,1,26,5/3/2019,5/31/2019
64362405,0,4,0,9,0,15,5/31/2019,5/31/2019
446203847,,,,,,,,
313040721,6,0,5,0,4,0,5/22/2019,5/22/2019
303157735,,,2,0,28,0,5/31/2019,5/31/2019
77952634,1,0,1,0,,,,
283615796,,,1,0,,,,
233635336,1,11,1,8,2,8,5/13/2019,5/31/2019
81418120,10,29,11,23,18,25,5/31/2019,5/30/2019
188966583,2,12,4,9,2,2,5/12/2019,5/6/2019
269180818,19,18,8,12,7,15,5/31/2019,5/30/2019
178840641,0,4,1,8,0,4,5/21/2019,5/21/2019
274701036,,,,,,,,
287335383,7,16,5,21,5,23,5/30/2019,5/30/2019
63683370,2,20,6,12,1,9,5/28/2019,5/27/2019
79553336,17,28,18,28,22,28,5/31/2019,5/31/2019
73148510,0,11,0,18,0,4,5/31/2019,5/31/2019
409982822,16,0,18,0,10,0,5/28/2019,5/28/2019
414483827,6,2,,,,,,
235395679,,,1,1,0,10,5/28/2019,5/28/2019
292727972,13,0,13,0,27,0,5/31/2019,5/31/2019
189809949,,,0,3,6,7,5/31/2019,5/31/2019
238441016,5,0,1,0,,,,
18585797,17,27,15,15,20,25,5/31/2019,5/31/2019
69008983,2,16,2,22,5,20,5/21/2019,5/30/2019
344624577,9,0,9,0,7,0,5/30/2019,5/30/2019
349026499,4,0,1,0,1,0,5/6/2019,5/6/2019
179622176,0,15,0,13,8,23,5/23/2019,5/30/2019
1297881,7,16,11,23,4,20,5/27/2019,5/29/2019
442910768,,,,,,,,
65599517,3,14,12,29,9,19,5/29/2019,5/31/2019
291610625,,,,,3,1,5/31/2019,5/30/2019
440792488,,,,,,,,
59354554,10,22,13,13,6,9,5/25/2019,5/25/2019
401583520,0,4,0,2,1,3,5/31/2019,5/31/2019
285957481,,,7,0,,,,
304178379,12,23,14,23,4,8,5/8/2019,5/11/2019
166454782,0,23,1,27,0,28,5/31/2019,5/31/2019
148527288,21,29,7,30,7,30,5/20/2019,5/31/2019
263412662,5,3,9,5,10,0,5/31/2019,5/31/2019
83638785,2,0,1,0,5,0,5/31/2019,5/31/2019
242984404,2,0,,,3,0,5/31/2019,5/31/2019
431063083,,,0,2,4,1,5/22/2019,5/3/2019
152369237,,,,,,,,
84884139,1,6,1,14,0,17,5/31/2019,5/31/2019
317005567,8,0,14,0,11,0,5/26/2019,5/26/2019
133792480,0,8,0,8,0,4,5/28/2019,5/28/2019
31964165,0,13,0,24,0,21,5/28/2019,5/28/2019
426404277,,,1,0,3,1,5/25/2019,5/25/2019
276190711,17,9,21,12,27,12,5/31/2019,5/30/2019
420118472,3,4,17,26,14,29,5/25/2019,5/31/2019
346155384,18,0,11,0,1,0,5/3/2019,5/3/2019
257580497,5,0,,,1,0,5/5/2019,5/5/2019
152427983,0,12,0,14,0,20,5/31/2019,5/31/2019
86259621,0,15,0,13,0,9,5/28/2019,5/28/2019
425720091,,,1,8,1,18,5/11/2019,5/31/2019
104258774,1,10,1,4,0,16,5/31/2019,5/31/2019
47849645,,,,,,,,
98096234,1,10,3,12,0,22,5/31/2019,5/31/2019
380775322,,,,,,,,
360035507,8,25,9,7,8,10,5/28/2019,5/29/2019
431458064,,,1,0,1,0,5/20/2019,5/20/2019
42389945,1,18,2,22,0,23,5/31/2019,5/31/2019
19319750,,,,,,,,
111792107,3,9,7,7,4,10,5/28/2019,5/23/2019
360494293,0,4,,,1,4,5/21/2019,5/31/2019
75639024,0,14,5,14,7,19,5/30/2019,5/31/2019
173747981,,,,,5,7,5/31/2019,5/31/2019
163094406,6,0,4,1,11,11,5/31/2019,5/30/2019
169734220,0,20,0,7,0,12,5/22/2019,5/22/2019
364352680,3,0,4,0,,,,
154333879,,,,,,,,
314928358,10,19,17,20,15,19,5/31/2019,5/31/2019
68662857,12,16,12,15,11,20,5/30/2019,5/30/2019
213078483,3,31,2,30,1,31,5/2/2019,5/31/2019
77641133,,,,,,,,
171060446,16,7,21,12,24,14,5/31/2019,5/27/2019
171262449,2,2,0,3,0,3,5/24/2019,5/24/2019
209928564,1,4,6,3,5,3,5/31/2019,5/20/2019
169304483,3,3,5,5,2,3,5/20/2019,5/22/2019
146658572,,,,,16,0,5/31/2019,5/31/2019
162955461,0,30,2,29,4,28,5/24/2019,5/31/2019
268758331,3,13,3,6,5,6,5/22/2019,5/21/2019
62365908,4,4,,,,,,
213545020,,,,,,,,
189967755,3,0,1,0,1,0,5/29/2019,5/29/2019
206409253,9,20,6,7,11,17,5/28/2019,5/26/2019
215319583,4,11,6,11,8,14,5/27/2019,5/29/2019
59012002,,,2,2,4,25,5/23/2019,5/31/2019
199896146,,,3,0,8,0,5/31/2019,5/31/2019
292941217,2,0,1,0,2,0,5/20/2019,5/20/2019
196198735,1,15,9,10,8,16,5/31/2019,5/31/2019
145396818,4,19,8,14,24,28,5/31/2019,5/31/2019
320499425,,,,,,,,
386651336,3,10,1,7,2,7,5/22/2019,5/30/2019
446352978,,,,,,,,
117042233,0,16,0,2,1,12,5/28/2019,5/27/2019
200344011,4,0,5,0,6,0,5/30/2019,5/30/2019
169542734,3,10,5,8,8,5,5/31/2019,5/30/2019
80814475,6,15,10,20,8,23,5/28/2019,5/31/2019
369283043,0,1,0,7,0,2,5/27/2019,5/27/2019
133674497,3,0,6,0,3,0,5/31/2019,5/31/2019
361896189,,,,,0,6,5/30/2019,5/30/2019
9032666,6,13,8,15,10,11,5/30/2019,5/31/2019
40484305,9,27,5,25,8,27,5/31/2019,5/31/2019
163589160,1,21,4,19,2,18,5/18/2019,5/31/2019
71671954,23,12,17,12,25,21,5/31/2019,5/30/2019
28484404,1,30,2,27,0,31,5/31/2019,5/31/2019
76560745,0,6,0,20,1,21,5/8/2019,5/30/2019
45160941,,,5,0,9,0,5/31/2019,5/31/2019
159376507,,,4,0,4,0,5/31/2019,5/31/2019
61723133,5,23,2,20,23,27,5/31/2019,5/31/2019
193725559,,,,,,,,
263341827,1,3,0,1,1,6,5/4/2019,5/28/2019
90043834,0,1,2,12,0,10,5/31/2019,5/31/2019
241650086,0,2,0,3,0,14,5/31/2019,5/31/2019
6743753,0,8,2,7,1,11,5/21/2019,5/31/2019
44823532,10,12,9,11,10,9,5/30/2019,5/23/2019
190253030,8,2,11,8,12,10,5/31/2019,5/24/2019
414675605,1,0,,,,,,
312490189,5,3,3,14,8,12,5/30/2019,5/31/2019
26530401,4,9,2,18,2,10,5/31/2019,5/31/2019
209107008,0,23,6,13,18,5,5/31/2019,5/31/2019
434363196,,,,,7,0,5/28/2019,5/28/2019
52417278,,,,,,,,
316689592,8,6,21,10,26,25,5/30/2019,5/30/2019
254894779,,,4,5,9,6,5/31/2019,5/23/2019
413273144,5,0,13,0,30,0,5/31/2019,5/31/2019
234303116,5,18,4,19,1,28,5/6/2019,5/31/2019
56036831,0,11,0,10,0,14,5/31/2019,5/31/2019
215197197,,,9,0,9,0,5/17/2019,5/17/2019
39803380,0,6,3,11,3,12,5/22/2019,5/28/2019
90713159,0,29,0,28,0,24,5/28/2019,5/28/2019
234654237,2,23,8,22,9,16,5/28/2019,5/31/2019
50763335,2,16,8,9,0,15,5/31/2019,5/31/2019
158388762,0,20,0,16,0,23,5/31/2019,5/31/2019
106157816,9,0,13,0,11,0,5/30/2019,5/30/2019
142103176,11,24,9,20,7,15,5/27/2019,5/30/2019
112946711,0,13,0,20,2,15,5/31/2019,5/31/2019
61189280,7,0,2,0,7,6,5/31/2019,5/31/2019
321059033,0,1,,,0,3,5/13/2019,5/13/2019
74064902,0,11,0,7,0,15,5/31/2019,5/31/2019
239468643,,,,,1,0,5/27/2019,5/27/2019
238158820,5,1,4,0,3,0,5/28/2019,5/28/2019
71015043,0,17,5,16,2,24,5/26/2019,5/31/2019
432679445,,,,,5,0,5/21/2019,5/21/2019
96690611,,,,,,,,
340321750,,,0,1,0,1,5/2/2019,5/2/2019
6495417,4,24,5,18,11,18,5/27/2019,5/31/2019
166166456,7,20,7,23,6,28,5/24/2019,5/31/2019
248193903,,,,,,,,
2610442,,,,,,,,
19456451,0,5,0,10,0,9,5/22/2019,5/22/2019
63852761,4,26,9,19,1,18,5/12/2019,5/30/2019
227642529,3,8,4,0,3,7,5/30/2019,5/27/2019
401703728,7,10,2,1,9,10,5/29/2019,5/29/2019
337655662,1,0,,,7,0,5/29/2019,5/29/2019
238726736,,,5,0,6,0,5/31/2019,5/31/2019
437097834,,,,,3,10,5/31/2019,5/31/2019
89716957,0,12,5,13,3,9,5/27/2019,5/31/2019
156352973,16,3,17,3,19,5,5/30/2019,5/29/2019
283712581,,,4,0,3,0,5/23/2019,5/23/2019
324816346,4,0,3,0,3,6,5/28/2019,5/31/2019
294859510,7,2,3,3,4,5,5/30/2019,5/28/2019
18246937,1,20,0,26,0,21,5/31/2019,5/31/2019
416429344,0,14,6,25,7,25,5/31/2019,5/31/2019
146901673,7,17,8,12,5,13,5/25/2019,5/31/2019
365126531,1,0,2,0,2,0,5/21/2019,5/21/2019
49935419,0,7,1,7,0,15,5/31/2019,5/31/2019
413774182,14,0,7,0,10,0,5/31/2019,5/31/2019
428087457,,,1,0,,,,
30150099,26,26,25,12,28,20,5/31/2019,5/31/2019
42799015,6,20,5,15,9,13,5/26/2019,5/30/2019
155188526,14,30,1,8,,,,
102635554,4,28,3,12,2,5,5/12/2019,5/31/2019
324171866,0,5,5,5,4,9,5/21/2019,5/25/2019
320734775,,,,,9,0,5/27/2019,5/27/2019
108209372,0,12,0,3,1,19,5/21/2019,5/31/2019
219762754,,,8,19,5,23,5/31/2019,5/31/2019
269891511,5,10,3,0,9,0,5/31/2019,5/31/2019
1822133,,,1,0,1,2,5/16/2019,5/27/2019
97968491,0,18,0,10,1,23,5/24/2019,5/31/2019
191404364,0,8,1,9,0,5,5/31/2019,5/31/2019
447294565,,,,,,,,
199211835,,,,,0,6,5/27/2019,5/27/2019
64905441,0,5,0,6,,,,
98642546,11,14,14,16,11,18,5/31/2019,5/31/2019
170626200,,,,,,,,
154321238,9,5,4,5,5,0,5/30/2019,5/30/2019
125423348,1,25,14,19,6,17,5/27/2019,5/28/2019
385462257,,,,,,,,
206295582,11,19,8,10,8,16,5/28/2019,5/31/2019
202607130,6,0,6,0,3,0,5/28/2019,5/28/2019
396544803,0,1,,,0,7,5/31/2019,5/31/2019
300840974,0,26,2,19,1,9,5/16/2019,5/28/2019
145119045,6,0,7,0,5,0,5/22/2019,5/22/2019
187524555,8,28,3,29,6,31,5/21/2019,5/31/2019
429187259,,,,,2,0,5/6/2019,5/6/2019
20534155,1,16,0,25,0,25,5/31/2019,5/31/2019
31610026,5,0,8,0,4,0,5/27/2019,5/27/2019
11820905,0,10,0,7,0,7,5/31/2019,5/31/2019
236294112,10,12,9,9,13,9,5/31/2019,5/31/2019
384860635,0,2,1,2,1,2,5/23/2019,5/23/2019
65963882,5,5,4,10,8,14,5/31/2019,5/27/2019
365415494,28,16,23,22,22,24,5/31/2019,5/31/2019
37064589,1,0,,,1,0,5/14/2019,5/14/2019
47956124,1,8,2,8,5,20,5/19/2019,5/30/2019
357761689,,,3,0,2,0,5/9/2019,5/9/2019
232110981,2,0,3,0,5,3,5/31/2019,5/30/2019
310241456,10,3,13,18,24,12,5/31/2019,5/25/2019
420132719,,,1,0,,,,
286759453,3,0,9,0,5,0,5/28/2019,5/28/2019
302528275,,,,,1,3,5/10/2019,5/16/2019
442816608,,,,,,,,
44313337,4,0,11,0,9,0,5/29/2019,5/29/2019
196440,0,4,0,1,0,12,5/30/2019,5/30/2019
394799899,4,6,3,6,4,8,5/22/2019,5/29/2019
44133412,1,8,0,9,0,7,5/29/2019,5/29/2019
127873507,0,23,0,25,4,24,5/29/2019,5/31/2019
194615948,1,1,4,4,1,1,5/1/2019,5/20/2019
445875000,,,,,,,,
274896533,,,4,0,6,0,5/27/2019,5/27/2019
216931175,6,5,8,4,4,5,5/23/2019,5/30/2019
438609838,,,,,3,0,5/31/2019,5/31/2019
263838371,1,2,1,7,7,10,5/17/2019,5/31/2019
261262735,22,23,25,26,30,28,5/31/2019,5/31/2019
218159689,0,4,0,6,0,11,5/31/2019,5/31/2019
159455440,6,0,3,0,6,0,5/23/2019,5/23/2019
71335237,,,1,1,3,1,5/27/2019,5/15/2019
187449664,2,0,2,0,,,,
261469804,9,27,5,25,3,21,5/13/2019,5/27/2019
174118286,0,25,0,21,0,16,5/31/2019,5/31/2019
118614932,5,24,2,19,1,23,5/18/2019,5/29/2019
145337559,1,4,0,8,,,,
154789568,2,30,9,30,8,30,5/26/2019,5/31/2019
49495857,1,7,4,6,6,5,5/29/2019,5/23/2019
278969396,1,0,,,,,,
78112908,10,11,10,4,9,6,5/31/2019,5/22/2019
405087270,,,,,,,,
343705436,,,0,15,0,17,5/30/2019,5/30/2019
319589743,0,20,0,12,4,18,5/24/2019,5/27/2019
270138255,8,0,1,0,1,0,5/28/2019,5/28/2019
445293466,,,,,,,,
69199748,16,20,19,17,16,21,5/28/2019,5/31/2019
272425360,19,11,16,8,17,12,5/30/2019,5/29/2019
135649434,2,7,2,7,2,4,5/20/2019,5/30/2019
184625612,,,4,0,2,0,5/31/2019,5/31/2019
52993562,5,8,4,21,3,7,5/29/2019,5/31/2019
180865938,2,0,5,0,7,0,5/29/2019,5/29/2019
237707686,0,5,1,2,18,11,5/31/2019,5/26/2019
107890377,3,0,3,0,1,0,5/1/2019,5/1/2019
227052299,,,6,0,7,0,5/29/2019,5/29/2019
236068200,,,,,4,0,5/24/2019,5/24/2019
72259474,15,16,6,20,8,22,5/29/2019,5/31/2019
12825419,0,10,0,6,0,10,5/29/2019,5/29/2019
74625875,0,15,0,6,0,6,5/24/2019,5/24/2019
185137617,17,26,4,17,2,15,5/21/2019,5/30/2019
15509796,,,0,14,7,20,5/31/2019,5/30/2019
396623940,1,0,8,0,8,0,5/31/2019,5/31/2019
15229643,0,29,0,26,0,25,5/31/2019,5/31/2019
166901277,7,0,7,0,8,0,5/26/2019,5/26/2019
155226585,2,28,9,28,7,29,5/31/2019,5/31/2019
27856797,11,4,12,9,10,10,5/26/2019,5/30/2019
50340239,4,10,9,6,5,19,5/30/2019,5/29/2019
161021124,0,22,5,19,7,23,5/16/2019,5/29/2019
39480777,9,0,19,0,15,2,5/31/2019,5/31/2019
390786183,,,,,,,,
293907972,14,0,7,0,6,0,5/26/2019,5/26/2019
92732787,3,0,4,0,2,0,5/31/2019,5/31/2019
42748003,2,5,5,10,3,6,5/14/2019,5/30/2019
103409404,0,10,1,13,1,19,5/15/2019,5/30/2019
381684594,26,0,27,0,26,0,5/30/2019,5/30/2019
256849504,16,0,18,0,10,0,5/29/2019,5/29/2019
72262414,11,15,12,24,13,22,5/26/2019,5/31/2019
20535245,4,18,5,17,2,14,5/25/2019,5/31/2019
134524879,3,8,1,5,4,10,5/31/2019,5/30/2019
76628319,0,24,0,19,2,14,5/30/2019,5/31/2019
259341279,4,12,6,17,10,21,5/27/2019,5/30/2019
194690131,,,3,0,8,0,5/22/2019,5/22/2019
15567991,9,30,12,30,16,31,5/28/2019,5/31/2019
138316881,31,18,28,20,30,17,5/31/2019,5/29/2019
116861815,0,13,0,15,4,16,5/27/2019,5/31/2019
178145842,,,6,12,15,24,5/30/2019,5/30/2019
401521388,,,,,,,,
136575205,5,8,2,10,,,,
115397090,6,0,2,0,3,0,5/21/2019,5/21/2019
390641448,7,14,3,2,0,13,5/27/2019,5/27/2019
86483708,4,0,3,0,1,0,5/5/2019,5/5/2019
169503841,,,,,,,,
165254495,0,7,,,5,0,5/30/2019,5/30/2019
71843767,0,11,0,19,1,13,5/20/2019,5/31/2019
238058806,3,0,4,0,2,0,5/31/2019,5/31/2019
315235526,4,0,5,0,5,0,5/24/2019,5/24/2019
304422313,2,9,17,14,7,18,5/31/2019,5/31/2019
128121471,,,6,0,6,0,5/28/2019,5/28/2019
128992216,5,20,19,25,11,25,5/28/2019,5/29/2019
265153241,0,7,0,17,2,7,5/27/2019,5/28/2019
77586844,4,0,5,0,4,0,5/21/2019,5/21/2019
19337516,0,27,1,24,2,30,5/21/2019,5/31/2019
332841956,0,28,0,25,0,22,5/29/2019,5/29/2019
127834915,,,,,1,0,5/15/2019,5/15/2019
232718911,2,10,1,13,7,15,5/31/2019,5/31/2019
69563069,,,,,17,14,5/31/2019,5/30/2019
382891328,7,0,4,0,3,4,5/7/2019,5/6/2019
82358376,12,22,11,23,3,22,5/31/2019,5/31/2019
154868002,20,22,15,22,4,25,5/30/2019,5/31/2019
377746040,0,4,2,6,2,2,5/12/2019,5/31/2019
147039018,1,22,1,19,3,14,5/11/2019,5/31/2019
400430586,10,13,4,16,10,7,5/30/2019,5/23/2019
34890424,0,9,3,8,3,8,5/22/2019,5/22/2019
8412805,0,6,0,5,0,4,5/28/2019,5/28/2019
42273911,11,18,15,25,10,20,5/31/2019,5/31/2019
244119710,7,7,2,3,6,2,5/30/2019,5/21/2019
157860926,12,1,8,12,7,12,5/30/2019,5/31/2019
306719428,3,7,5,14,6,19,5/26/2019,5/30/2019
188251347,3,0,5,2,5,6,5/28/2019,5/19/2019
72679971,19,18,10,8,11,9,5/31/2019,5/29/2019
177736841,6,18,4,23,2,29,5/15/2019,5/31/2019
92283005,1,18,2,22,2,21,5/15/2019,5/29/2019
316216405,10,7,14,5,6,5,5/20/2019,5/17/2019
45144862,6,21,8,27,8,26,5/29/2019,5/31/2019
177408573,27,24,21,22,28,22,5/31/2019,5/31/2019
247391188,13,10,6,10,5,0,5/31/2019,5/31/2019
103413598,,,,,1,0,5/7/2019,5/7/2019
421416299,,,16,20,,,,
59351646,5,26,11,22,4,24,5/25/2019,5/30/2019
167404737,7,0,4,1,10,5,5/20/2019,5/12/2019
33438129,11,0,15,0,26,2,5/30/2019,5/31/2019
169492421,1,0,0,7,0,8,5/29/2019,5/29/2019
65985934,0,21,0,28,0,25,5/30/2019,5/30/2019
424660429,,,2,17,9,29,5/29/2019,5/31/2019
430131504,,,2,0,,,,
131023932,11,27,10,27,7,25,5/25/2019,5/31/2019
377820990,3,0,,,,,,
61318012,0,12,0,14,0,14,5/29/2019,5/29/2019
94725917,,,,,,,,
136346327,3,0,3,0,2,0,5/30/2019,5/30/2019
238853166,,,,,,,,
337604142,,,7,0,5,0,5/26/2019,5/26/2019
301957743,,,,,6,3,5/26/2019,5/26/2019
2404575,2,17,1,16,4,23,5/25/2019,5/29/2019
220652790,17,16,20,13,17,14,5/29/2019,5/30/2019
76785344,0,25,3,26,1,26,5/30/2019,5/31/2019
48413841,5,11,9,19,3,14,5/11/2019,5/31/2019
271033309,4,11,9,16,8,18,5/31/2019,5/31/2019
231536797,0,6,,,1,3,5/16/2019,5/18/2019
259697734,,,,,1,0,5/30/2019,5/30/2019
205325018,6,0,3,0,4,0,5/24/2019,5/24/2019
