cus_id,spent_pb,last_date_pb,frequency_pb
140970867,214.2,4/7/2019,4
155075852,301.38,5/15/2019,5
113945828,58.84,2/26/2019,1
51773581,17.29,1/10/2019,1
132397634,72.28,2/3/2019,2
261659620,81.54,2/19/2019,2
255710911,149.64,5/31/2019,4
36354008,774.53,3/29/2019,5
183698820,550.51,5/20/2019,6
32811156,241.73,5/27/2019,6
185106666,23.26,2/26/2019,1
108209372,97.31,5/10/2019,3
210957173,56.72,4/24/2019,2
38995457,121.21,1/17/2019,3
130108636,255.8,5/26/2019,22
307800365,313.46,2/25/2019,3
128943747,1077.86,5/9/2019,4
84980547,672.52,4/9/2019,9
75560718,390.09,4/5/2019,2
173479508,26.69,5/13/2019,4
213381094,264.56,5/14/2019,3
96263202,105.26,5/23/2019,4
77749253,149.8,5/21/2019,5
211403954,1814.63,5/28/2019,17
242679179,496.21,4/26/2019,12
143465860,93.74,5/14/2019,1
307772674,134.79,5/12/2019,2
82508537,277.59,5/13/2019,4
21613814,271.94,5/29/2019,6
4145826,377.7,5/22/2019,6
74708433,267.19,5/10/2019,4
212865896,186.31,5/2/2019,6
65656277,115.7,12/16/2018,2
139286882,6.92,5/26/2019,1
289808271,35.52,5/17/2019,4
97657895,185.64,5/22/2019,9
168065101,101.2,5/20/2019,1
246157164,14.3,4/21/2019,1
337371838,112.79,2/1/2019,3
194804230,364.31,3/29/2019,6
198630586,29.99,2/8/2019,3
30677821,100.26,5/6/2019,2
254285458,656.68,5/20/2019,6
306305963,296.41,5/18/2019,11
104487,2184.46,5/31/2019,26
157508296,319.35,5/6/2019,5
348318599,55.35,4/30/2019,2
16022421,18.76,1/9/2019,1
174812288,91.52,4/29/2019,3
61640108,964.34,5/16/2019,21
291799473,674.41,6/1/2019,2
81625107,149.01,5/9/2019,6
51546084,208.99,1/9/2019,2
60451482,21.12,3/13/2019,1
207152645,10.64,4/29/2019,1
193308106,889.51,4/18/2019,13
280766060,16.69,3/7/2019,1
136624022,28.22,2/21/2019,3
235997958,151.92,5/1/2019,4
40434579,6.01,5/23/2019,1
180620936,187.89,5/18/2019,4
95473247,1373.91,5/30/2019,7
91187740,72.59,4/3/2019,2
59281126,23.66,1/21/2019,1
24995779,36.8,2/19/2019,1
57964651,102.75,5/4/2019,4
213463183,663.09,5/31/2019,10
294633876,21.35,3/3/2019,1
261042638,119.59,1/27/2019,3
116090779,113.91,5/16/2019,8
232906373,133.51,5/9/2019,4
3296658,343.79,4/17/2019,3
83263035,51.47,12/17/2018,1
78659409,53.35,5/11/2019,2
98966457,49.68,3/14/2019,3
55838558,302.53,5/28/2019,5
169558923,86.99,4/3/2019,4
90460802,78.69,3/25/2019,3
44163068,202.7,2/25/2019,1
5847990,1539.04,5/29/2019,13
116877395,103.63,5/22/2019,3
152795192,271.92,5/15/2019,8
257844631,1118.5,5/28/2019,13
26419021,470.78,5/13/2019,3
188944734,1.26,3/2/2019,1
96739417,1024.76,4/26/2019,11
89901450,86.78,4/30/2019,2
96143194,457.45,4/15/2019,7
381957284,10.49,12/21/2018,1
94040814,146.23,4/17/2019,5
161160150,258.91,6/1/2019,6
39020405,158.93,4/3/2019,5
157656217,205.01,5/11/2019,5
47624724,8.67,5/15/2019,1
376874307,396.43,5/15/2019,3
259939416,249.28,5/28/2019,8
50943290,517.1,5/16/2019,3
323163976,3.4,5/2/2019,1
316590965,534.2,5/24/2019,9
146650158,210.72,1/9/2019,2
155764192,336.08,4/11/2019,8
13521055,24.68,1/21/2019,2
161262479,33.58,4/17/2019,2
95042918,2020.86,5/7/2019,5
159961988,515.65,4/27/2019,11
199858305,122.28,2/6/2019,1
184516367,887.72,5/14/2019,2
435981601,12.19,5/14/2019,1
223488707,137.71,5/7/2019,5
189331658,44.23,5/22/2019,1
48913888,13.1,12/15/2018,1
198203350,82.1,1/10/2019,2
311442771,121.55,5/24/2019,3
327011628,121.72,4/20/2019,1
134393330,57.99,5/6/2019,4
29322737,826.65,5/18/2019,7
277664816,234.6,1/17/2019,1
8614179,1112.57,5/30/2019,12
365220931,31.86,12/11/2018,1
2013702,150.41,5/20/2019,6
47844746,83.21,2/7/2019,2
245518528,351.59,4/29/2019,6
399297038,91.71,5/17/2019,4
141805195,546.91,5/16/2019,10
53162085,70.16,5/30/2019,3
264771258,454.35,5/19/2019,4
20432024,43.09,4/12/2019,1
239932562,22.87,2/28/2019,2
10451183,861.27,5/30/2019,27
170122464,67.22,2/5/2019,1
174042477,110.04,2/11/2019,5
375694856,346.67,4/18/2019,5
216984172,7.88,4/22/2019,1
150152126,271.68,5/22/2019,3
273268968,294,2/4/2019,1
378210704,47.71,1/8/2019,1
152115672,39.5,4/14/2019,1
8029684,261.45,5/21/2019,3
113066745,698.21,5/31/2019,22
145949943,811.26,5/16/2019,7
68957859,64.63,3/18/2019,4
136338133,60.31,5/16/2019,4
54794498,471.16,5/16/2019,9
198154069,10.79,3/11/2019,2
178682656,258.17,5/9/2019,6
997517,294.72,5/25/2019,6
129984698,36.79,4/8/2019,4
208149453,1462.52,5/22/2019,2
319144588,9.44,4/13/2019,1
71583348,867.05,5/15/2019,3
120843390,37.87,4/11/2019,1
78896471,621.15,12/14/2018,1
84896226,105.91,5/25/2019,5
48121770,38.54,5/22/2019,2
180133974,17.73,4/18/2019,2
119827224,163.16,5/5/2019,2
36464673,49.18,4/16/2019,3
208148488,1526.1,5/23/2019,9
110350,397.21,4/26/2019,5
22148731,85.84,5/24/2019,5
113582200,26.89,1/29/2019,1
132603864,108.58,4/26/2019,3
69399959,318.62,4/8/2019,5
363338934,150.91,4/20/2019,3
85536795,262.56,5/25/2019,3
217020006,244.35,4/10/2019,3
124578255,73.67,5/3/2019,4
195217909,476.23,5/13/2019,2
60316634,565.08,3/27/2019,4
30333051,699.12,5/15/2019,20
271219542,8,2/6/2019,1
309193395,85.7,5/20/2019,3
31105677,108.02,3/26/2019,3
58673378,149.16,5/17/2019,4
13450595,8.16,5/8/2019,1
349534405,117.8,5/23/2019,2
71300349,237.82,4/4/2019,4
288331826,955.51,5/20/2019,8
60917565,10.91,4/26/2019,1
58032381,34.52,2/10/2019,2
51418791,940.43,2/14/2019,3
93905455,907.78,3/27/2019,11
258649752,291.18,5/21/2019,10
91383747,253.76,5/26/2019,9
112331733,290.93,5/27/2019,5
95797539,6.84,3/28/2019,1
80624575,167.21,4/30/2019,11
81566218,518.53,4/9/2019,5
159758680,284.99,4/9/2019,4
272393748,363.02,5/31/2019,2
96071483,837.67,5/30/2019,13
309958044,123.53,5/6/2019,5
51568562,3352.64,5/18/2019,22
356847333,44.7,3/22/2019,1
53139741,89.17,1/28/2019,3
47963824,2751.07,5/29/2019,40
62269350,23.14,5/23/2019,2
236279810,278.63,5/15/2019,3
280096434,60.98,6/1/2019,5
48962915,208.45,3/6/2019,4
33440489,75.89,5/8/2019,2
5558663,724.44,5/21/2019,6
231182886,311.08,5/16/2019,7
114807895,149.99,5/15/2019,5
54802280,119.05,5/17/2019,6
247414972,50.38,3/7/2019,1
214976232,103.71,12/13/2018,3
180481682,149.54,3/30/2019,5
80676925,2891.04,5/28/2019,28
337763085,977.07,5/29/2019,31
2224517,96.56,3/27/2019,2
155418064,82.82,5/22/2019,12
252817667,286.18,5/15/2019,9
121420330,91.27,5/2/2019,4
258387766,30.81,5/27/2019,2
142744750,939.12,5/6/2019,15
114581144,59.89,1/2/2019,2
207925723,82.48,3/19/2019,1
271806494,7.84,1/24/2019,2
387881529,32.99,12/18/2018,1
133222902,200.26,4/16/2019,4
24878610,56,5/7/2019,3
49159315,96.14,5/11/2019,2
280182466,18.79,5/12/2019,2
238113868,43.22,5/31/2019,2
84013269,117.1,3/20/2019,2
428429547,1.98,5/24/2019,1
307065519,98.47,5/21/2019,4
279323869,77.56,4/16/2019,2
113729236,327.97,5/25/2019,5
255013853,195.13,4/28/2019,4
52417278,299.19,5/13/2019,5
61264324,182.93,4/10/2019,5
143781712,90.77,12/8/2018,3
151557253,387.68,5/13/2019,4
256799769,25.57,1/29/2019,1
387429091,8.38,12/16/2018,1
167531887,293.33,4/13/2019,3
153716683,56.63,3/13/2019,1
216001271,5.22,12/19/2018,1
290396351,3.52,3/2/2019,1
16111723,1900.83,5/27/2019,14
137848915,55.14,1/15/2019,1
57543152,1256.59,4/3/2019,10
4340828,195.43,4/1/2019,9
33298733,708.34,5/29/2019,18
234618736,92.25,4/2/2019,2
120397558,78.63,5/29/2019,3
57984482,309.77,3/22/2019,5
5954543,276.68,5/20/2019,8
221687927,154.55,5/30/2019,4
213779209,175.03,3/19/2019,3
50174572,445.8,3/27/2019,4
167316955,52.3,12/21/2018,1
182050546,76.05,5/19/2019,2
103979883,225.97,4/8/2019,4
42763563,300.1,5/28/2019,5
132989668,59.54,4/1/2019,4
78955732,190.33,5/28/2019,3
5825603,1635.58,4/21/2019,1
53109700,11.02,3/12/2019,1
292046972,286,3/27/2019,5
81241565,66.56,1/24/2019,1
275251765,8.32,3/21/2019,1
58921615,407.25,4/19/2019,5
101595555,1027.97,5/13/2019,5
255032754,55.93,6/1/2019,3
195235759,419.11,5/17/2019,7
94817127,1026.53,3/29/2019,6
142057145,80.15,5/13/2019,2
26844947,392.17,5/27/2019,10
116448753,26.36,2/9/2019,2
139008452,63.71,1/21/2019,2
234834232,50.23,12/12/2018,1
227495626,117.5,2/2/2019,2
92732787,28.71,3/19/2019,3
8155103,54.72,1/4/2019,3
379828849,38.17,3/20/2019,3
240943876,981.62,5/12/2019,8
152765523,1535.59,5/8/2019,14
191066261,14.86,2/21/2019,2
9460013,286.54,4/16/2019,6
122527990,3861.61,5/16/2019,30
244191862,30.38,4/4/2019,2
50011207,569.07,4/23/2019,5
192364461,269.05,12/21/2018,3
89362734,809.56,4/12/2019,12
291476066,247.69,5/30/2019,2
229259577,1287.62,5/14/2019,10
42384841,56.26,3/13/2019,3
108990211,4.96,2/4/2019,1
264645620,121.75,3/27/2019,3
79804702,514.38,5/31/2019,12
221444117,210.98,5/11/2019,2
52507534,172.01,5/21/2019,3
156159941,83.63,3/29/2019,2
225759272,264.15,5/14/2019,2
205268306,325.7,3/27/2019,8
221739296,1.82,3/11/2019,1
250393040,70.66,5/28/2019,2
392527464,516.69,5/21/2019,17
221850442,618.44,3/17/2019,9
114121060,551.36,5/18/2019,8
32474513,429.88,5/28/2019,15
152613624,52.86,2/8/2019,1
180678443,39.94,5/15/2019,3
418985302,162.71,5/6/2019,9
93058589,459.85,1/31/2019,6
5976585,2.16,2/20/2019,1
318789309,249.85,2/25/2019,1
275447558,5.3,12/7/2018,1
203823113,44.91,12/12/2018,1
32172600,57.88,5/23/2019,1
114666080,69.38,2/5/2019,1
183090719,20.9,3/8/2019,3
396874146,54.63,2/12/2019,3
13755382,2914.4,5/23/2019,12
159824616,136.46,6/1/2019,4
77584172,608.91,4/28/2019,6
28494285,18.56,2/10/2019,2
438610012,40.27,5/31/2019,2
17153278,70.79,4/2/2019,5
97097637,260.19,4/24/2019,4
182247863,228.3,5/31/2019,3
321175939,24.29,3/15/2019,2
40592680,453.88,3/31/2019,3
57799297,550.75,5/6/2019,2
210811594,480.85,5/13/2019,6
306531722,522.36,5/20/2019,6
204810294,54.3,3/29/2019,3
65765410,23.72,1/15/2019,2
156057208,87.76,12/13/2018,1
33984199,312.32,3/12/2019,1
51728393,153.92,5/11/2019,5
71733445,368.51,4/11/2019,10
107694615,475.09,3/31/2019,4
50426878,2610.41,5/27/2019,32
214308552,179.16,5/27/2019,5
221294012,493.49,5/13/2019,12
155724586,143.65,5/27/2019,2
161811271,1358.26,4/1/2019,30
47389576,765.75,3/26/2019,9
326284011,2798.88,5/7/2019,21
243097379,818.02,5/18/2019,7
220392772,202.1,5/31/2019,5
245855056,148.77,5/23/2019,6
187279217,306.5,1/11/2019,1
63296191,76.37,2/20/2019,1
263774493,207.46,3/29/2019,8
187640391,126.54,6/1/2019,5
73060111,2173.59,5/29/2019,12
97226494,19.41,1/10/2019,3
134538062,4.05,1/28/2019,1
119243868,337.43,5/18/2019,9
395756445,166.24,4/26/2019,1
183680994,14.07,4/19/2019,3
310759957,125.74,5/22/2019,4
98052334,25.77,4/4/2019,2
306957482,42.81,12/2/2018,1
79997675,258.17,5/29/2019,9
307860174,190.8,1/24/2019,1
173086454,245.71,3/17/2019,3
188563697,1220.39,5/15/2019,11
303547187,111.73,4/26/2019,2
3875630,51.37,4/12/2019,3
282222150,241.19,5/21/2019,11
315942341,484.27,5/28/2019,6
235217544,211.68,5/21/2019,6
7099256,507.29,5/2/2019,8
155954192,158.98,5/9/2019,3
389770196,452.72,4/16/2019,6
101452684,3208.94,5/21/2019,11
269704603,1.23,1/16/2019,1
81699593,2195.59,5/8/2019,13
305484502,61.57,5/8/2019,3
327310376,66.62,5/13/2019,3
134599122,94.93,3/27/2019,3
145152826,665.69,5/7/2019,8
325302238,108.65,5/17/2019,2
398702170,6.9,4/20/2019,2
134124797,24.04,1/25/2019,1
91528623,680.57,5/18/2019,3
311865366,4.01,12/10/2018,1
163708883,10.13,2/7/2019,1
21504419,281.6,5/19/2019,5
210498386,5,3/19/2019,1
20083837,137.6,12/17/2018,1
121705727,1412.9,4/17/2019,11
310966997,135.21,5/14/2019,3
170477564,329.39,4/26/2019,4
70193801,280.66,5/28/2019,3
210287857,67.75,5/14/2019,4
24023438,69.47,3/28/2019,6
36551980,1106.5,3/11/2019,16
154566923,613.02,5/15/2019,7
98809035,859.54,5/12/2019,17
50725281,888.4,5/22/2019,6
1225586,450.7,1/28/2019,4
78655367,413.05,4/3/2019,13
59228030,284.29,5/7/2019,4
131293971,79.95,1/12/2019,1
93478893,433.4,4/30/2019,13
78558462,397.82,5/20/2019,30
245036111,643.53,5/30/2019,5
206964086,346.23,3/28/2019,12
154153014,458.46,5/29/2019,20
130032744,327.02,5/16/2019,7
11739951,34.07,4/24/2019,2
159521968,132.15,4/11/2019,3
131987580,368.03,4/1/2019,3
9554782,107.37,5/28/2019,6
219545858,149.24,1/3/2019,3
302388102,826.73,3/26/2019,11
139253029,59.33,12/10/2018,1
137309020,115.74,3/25/2019,4
46205265,35.61,4/26/2019,1
38136740,167.49,5/7/2019,8
75988387,14.13,4/24/2019,1
160990005,502.17,5/31/2019,15
163491834,1251.83,5/22/2019,21
166574875,1.78,12/2/2018,1
311141347,82.95,1/15/2019,4
59150510,139.81,5/24/2019,3
57684582,1036.79,5/15/2019,6
78124393,262.45,5/17/2019,8
219404182,40.62,3/23/2019,1
171235452,71.73,5/6/2019,4
143955041,647.22,5/20/2019,11
12832937,39.76,1/2/2019,1
181448821,681.81,5/31/2019,27
293141268,16.73,5/25/2019,1
159086589,1841.02,5/19/2019,27
107502650,54.17,1/13/2019,1
156636041,290.02,4/26/2019,9
151982369,8.48,5/27/2019,1
33899295,130.49,5/18/2019,3
220358518,552.44,4/26/2019,14
223327919,309.78,5/15/2019,5
121578426,321.37,5/9/2019,6
157915364,442.95,2/24/2019,3
297705031,52.51,2/8/2019,2
269596922,185.99,5/31/2019,4
199329133,14.46,12/4/2018,1
59211645,469.72,5/19/2019,6
152214269,1837.68,5/26/2019,6
12260293,80.69,4/10/2019,2
176361556,7.88,5/6/2019,1
184974657,27.23,3/23/2019,2
82916097,1701.28,5/24/2019,20
83102250,476.44,5/21/2019,9
97010022,82.96,5/14/2019,3
181307506,44.8,12/15/2018,1
153173024,84.12,2/25/2019,1
219380028,205.92,3/11/2019,2
175671751,51.71,3/26/2019,5
214764166,123.69,4/29/2019,5
66481660,0.03,2/7/2019,1
174118286,49.94,4/22/2019,5
225125261,783.75,5/13/2019,3
115546532,408.72,5/7/2019,7
433679554,16.16,5/31/2019,1
314977389,20.92,5/25/2019,1
214812482,83.57,2/1/2019,3
136085453,18.49,2/11/2019,1
166548093,982.09,5/20/2019,7
171741534,42.75,12/5/2018,1
310524400,238.46,12/29/2018,1
10716356,98.53,4/10/2019,2
145566048,805.79,5/29/2019,8
255241898,3.87,2/19/2019,1
46431492,5.48,5/29/2019,1
331175507,10.02,2/12/2019,1
152212769,143.71,2/2/2019,4
285604754,134.61,5/30/2019,10
210060951,37.41,4/7/2019,3
169965050,52.73,2/12/2019,1
255184923,12.76,2/19/2019,2
377959628,114.3,4/17/2019,4
95946238,368.72,5/24/2019,9
251556734,100.21,5/13/2019,5
108701892,177.8,5/20/2019,8
77852117,379.55,4/25/2019,15
78704867,197.05,5/25/2019,14
174575095,292.46,3/11/2019,4
268067047,1218.08,5/21/2019,10
6679305,442.5,4/12/2019,4
80301291,15.72,1/12/2019,1
220032550,1297.89,6/1/2019,19
251250677,49.67,5/23/2019,1
205682897,33.97,1/8/2019,1
45094226,626.08,5/27/2019,12
307002911,63.42,4/6/2019,1
231170364,8.01,4/9/2019,1
18262558,132.88,5/21/2019,5
273830675,7.8,12/3/2018,1
300518547,33.54,5/9/2019,3
73074277,56.02,3/5/2019,2
336110226,44.06,2/6/2019,1
232018556,676.25,5/11/2019,13
153768929,62.08,1/26/2019,1
358362390,236.08,5/16/2019,7
68804578,67.81,5/28/2019,2
965089,823.33,5/15/2019,4
91279175,234.63,5/31/2019,9
2632400,345.92,4/9/2019,6
239272178,11.99,12/6/2018,1
69189267,246.26,5/13/2019,10
3943403,123.23,3/6/2019,2
140744485,167.29,4/16/2019,3
56432565,421.24,5/13/2019,5
18147739,215.46,5/19/2019,5
70701383,80.68,2/15/2019,2
261506021,679.28,2/18/2019,8
258266654,33.68,5/24/2019,6
189311827,361.85,4/28/2019,9
266267021,1198.47,4/11/2019,8
259894998,4.75,4/22/2019,1
167358494,68.97,2/28/2019,2
387377075,9.71,3/11/2019,1
250230025,36.46,12/20/2018,1
8718874,573.13,5/15/2019,8
229458918,144.97,3/16/2019,1
659361,299.21,5/2/2019,9
98778716,156.9,5/30/2019,7
242172838,161.12,5/9/2019,4
161152814,31.47,3/12/2019,2
82263909,912.59,5/29/2019,40
551009,552.71,2/11/2019,4
1718408,60.95,5/13/2019,2
168129225,74.47,4/23/2019,3
339632584,178.44,3/9/2019,4
225787313,2.52,4/9/2019,1
357595506,32.65,5/29/2019,1
211732633,8.67,1/12/2019,1
287018912,125.06,5/10/2019,7
284935954,132.83,5/31/2019,7
36835038,1207.86,5/31/2019,18
12857270,93.59,4/15/2019,8
95603676,183.39,5/3/2019,3
76757407,248.05,5/23/2019,5
79503361,1090.95,5/31/2019,9
169320944,40.39,2/14/2019,1
38512949,67.26,2/4/2019,1
274053579,1439.85,4/12/2019,16
61240662,19.42,2/18/2019,1
134972211,5713.76,5/26/2019,66
191142105,5.89,4/16/2019,1
384105919,3.35,1/3/2019,2
209691428,73.16,5/16/2019,2
60903166,220.98,5/18/2019,5
59388711,195.74,1/18/2019,4
82578596,73.98,5/13/2019,3
200864574,423.06,5/2/2019,6
42067540,64.38,12/4/2018,1
54339130,3446.54,5/23/2019,25
186348134,37.28,1/23/2019,1
75923889,163.1,5/9/2019,3
16882371,188.31,5/17/2019,2
78690356,124.59,5/29/2019,4
42431331,889.13,5/18/2019,5
422652314,98.35,5/9/2019,2
254914620,37.59,5/2/2019,1
262799374,82.79,3/26/2019,2
45152591,179.12,5/14/2019,8
56383420,1.61,4/1/2019,1
148467387,148.44,5/28/2019,3
182481073,209.1,12/19/2018,1
193373695,293.34,3/5/2019,16
196165043,13.31,5/16/2019,1
41133861,168.52,4/16/2019,5
242266385,64.08,5/14/2019,4
49679339,16.6,3/14/2019,3
116069007,207.25,12/27/2018,1
93188601,45.53,4/6/2019,1
184797115,68.32,5/2/2019,2
207687153,42.89,5/20/2019,3
79525740,1032.54,5/21/2019,9
20060619,809.21,4/29/2019,3
326822497,62.6,5/16/2019,2
228322768,34.86,4/2/2019,2
59396715,207.79,5/15/2019,6
233823712,85.85,5/9/2019,2
83534838,86.79,1/11/2019,2
313930134,782.19,5/26/2019,18
29909967,259.43,3/11/2019,5
82518589,40.27,4/28/2019,2
67042255,391.67,5/16/2019,7
81295316,25.35,3/17/2019,2
16727368,711.99,5/2/2019,6
73539256,161.51,5/24/2019,6
102224634,636.71,5/15/2019,2
143433087,334.54,5/20/2019,9
36193402,324.37,5/19/2019,3
208922884,4.48,5/19/2019,2
189534354,17.08,4/16/2019,2
94642595,1.09,3/11/2019,1
191554001,14.48,4/23/2019,2
41995741,1260.17,5/28/2019,8
97567794,95.25,5/31/2019,3
97332860,179.69,3/19/2019,8
26408357,932.47,5/27/2019,16
355644156,13.84,4/21/2019,1
143325422,48.01,5/6/2019,4
273302086,1.39,12/10/2018,1
42032949,23.04,1/10/2019,2
85738106,53.45,12/8/2018,1
172712504,50.35,5/2/2019,4
93115698,146.87,12/24/2018,1
119387410,452.01,4/23/2019,8
33555546,122.44,2/15/2019,2
65059589,29.95,3/21/2019,2
2416177,2199.7,5/27/2019,19
29172501,53.07,1/17/2019,1
169490661,873.77,5/24/2019,12
145830475,1264.51,5/29/2019,22
186390066,141.5,2/7/2019,3
80349254,1645.22,6/1/2019,9
43726216,114.97,1/25/2019,1
220026492,23.8,5/8/2019,1
142813758,61.99,5/20/2019,4
154770111,73.33,12/17/2018,1
47551174,2156.75,5/29/2019,27
71015043,128.3,5/26/2019,7
83159487,570.94,5/12/2019,7
84634836,66.89,5/28/2019,1
146480513,4.01,1/4/2019,1
294709,1345.48,5/23/2019,12
97874276,16.06,2/1/2019,1
156642219,156.03,5/10/2019,9
157679422,72.4,5/13/2019,2
51151180,2860.78,5/12/2019,58
46778037,29.77,5/6/2019,6
419609505,19.65,4/11/2019,1
42042664,69.4,3/20/2019,4
356063206,2.2,3/21/2019,1
27908229,82.03,5/16/2019,3
288423710,8.83,5/2/2019,2
206532209,15.45,5/21/2019,1
29141682,15.58,1/12/2019,1
25510908,165.45,3/1/2019,3
97049265,429.38,5/16/2019,5
195440952,187.47,5/23/2019,3
303420886,448.47,4/29/2019,5
285880623,321.27,2/20/2019,12
15499334,236.68,5/29/2019,5
178710628,748.12,4/26/2019,10
206867478,6,4/1/2019,1
95596835,261.51,5/4/2019,6
325282399,44.73,5/13/2019,2
43031936,143.72,5/13/2019,7
6708362,54.03,3/27/2019,2
102635554,97.65,4/10/2019,3
141323633,18.65,2/9/2019,3
266723624,159.7,5/9/2019,10
4159297,208.3,5/30/2019,7
28969126,655.72,5/4/2019,8
197954918,55.09,12/11/2018,2
200384,58.14,2/8/2019,1
210628085,13.72,5/23/2019,2
28876103,32.76,4/3/2019,1
108109211,93.79,5/20/2019,2
296347859,5.5,3/29/2019,1
96784977,572.73,5/21/2019,6
45027934,474.18,5/13/2019,10
5917474,1001.09,5/22/2019,19
268585552,135.35,4/28/2019,6
41023437,153,12/18/2018,3
372539837,448.1,5/18/2019,9
334811037,290.75,4/5/2019,1
236673947,40.76,1/6/2019,2
194895641,420.17,5/16/2019,10
147110501,2490.82,5/30/2019,28
593136,278.99,5/16/2019,5
261349299,9.43,1/16/2019,1
185513889,50.78,3/11/2019,1
278711841,165.66,4/24/2019,2
413060803,25.08,4/15/2019,1
64225753,298.03,5/16/2019,8
269725958,14.05,3/14/2019,1
43267600,167.37,5/15/2019,5
256370381,15.67,2/2/2019,2
19484219,161.15,5/28/2019,3
124177681,896.85,5/28/2019,20
18149565,177.18,5/16/2019,7
147505226,117.33,4/28/2019,7
361923830,81.18,2/25/2019,1
8725456,3.21,4/10/2019,1
91802586,297.48,5/27/2019,10
131774875,280.25,5/28/2019,17
181868093,578.6,5/31/2019,25
297362330,362.79,4/26/2019,8
29101544,280.87,5/20/2019,9
377412606,190.69,2/5/2019,8
305766156,206.25,5/30/2019,6
155355178,102.82,3/7/2019,7
14525,46.62,5/24/2019,2
152802603,248.44,5/12/2019,1
82138843,32.53,1/17/2019,1
59459497,624.34,5/14/2019,4
141101951,11.3,5/28/2019,1
23314302,83.39,4/19/2019,3
247304246,70.7,12/13/2018,1
39441829,13.64,12/10/2018,1
46412599,57.63,5/29/2019,3
186069474,759.81,4/28/2019,9
99840300,241.68,5/14/2019,1
152717084,222.21,5/26/2019,9
100007237,37.76,5/16/2019,1
326088568,68.41,5/8/2019,3
222971124,22.27,4/25/2019,1
253401480,19.73,5/9/2019,1
354605023,0.13,2/26/2019,1
185888986,401.37,5/14/2019,8
192401121,415.77,6/1/2019,8
82641947,13.32,5/4/2019,1
179310011,8.15,6/1/2019,12
324760977,274.09,5/14/2019,4
157677246,723.78,5/23/2019,9
123683744,34.35,1/24/2019,1
92064615,9,3/29/2019,2
147060974,810.44,4/22/2019,5
58689790,119.8,2/28/2019,2
129996402,142.81,5/15/2019,4
439301969,8.89,5/31/2019,1
301129741,123.26,4/24/2019,4
190300139,41.12,2/27/2019,2
132537011,2.65,12/29/2018,1
162091519,16.55,5/15/2019,1
46911479,22.68,12/29/2018,1
154226719,29.45,12/26/2018,2
48319718,569.18,5/15/2019,12
47361861,489.84,5/20/2019,18
151723412,117.83,1/17/2019,2
151750953,2353.74,5/29/2019,18
206139901,25.87,5/30/2019,1
58976470,954.21,5/13/2019,8
205066650,891.49,6/1/2019,20
341683964,466.96,5/14/2019,2
56110802,544.83,4/30/2019,12
119168238,19.44,1/8/2019,3
41101096,208.55,5/24/2019,8
76672070,439.33,3/21/2019,3
97515,131.55,5/8/2019,3
78059994,507.2,5/31/2019,7
173439779,230.33,5/17/2019,8
379962021,74.12,2/5/2019,3
85772125,2452.82,5/20/2019,20
77302932,6.24,2/28/2019,2
114666024,893.16,3/30/2019,4
320506885,35.65,4/24/2019,2
35815466,84.74,2/8/2019,1
272496954,68.73,4/14/2019,1
79236408,95.49,4/8/2019,4
44041365,2.36,4/21/2019,1
172646204,81.87,3/21/2019,2
174028292,392.4,3/28/2019,2
117532938,52.25,12/18/2018,1
198945251,134.29,12/22/2018,1
75169760,1339.24,5/30/2019,21
90546639,959.47,5/18/2019,20
187314773,123.76,3/26/2019,4
57558249,55.71,5/16/2019,3
189531277,228.59,4/10/2019,5
194656555,1026.73,5/15/2019,14
152851149,6.63,4/15/2019,1
419649544,31.22,5/22/2019,2
151919427,534.9,2/22/2019,2
43022365,193.76,1/2/2019,2
321528922,33.42,5/28/2019,1
167833963,8.65,5/14/2019,1
19227224,263.17,4/1/2019,4
150170591,63.83,4/12/2019,3
137037907,558.63,5/13/2019,8
78826303,136.3,4/22/2019,4
161044462,93.52,4/2/2019,2
67589106,676.53,5/20/2019,13
401112989,815.14,5/13/2019,9
104877041,1829.9,5/8/2019,18
374853075,527.81,3/1/2019,2
208215579,183.05,5/28/2019,2
176835349,189.27,5/6/2019,8
136545788,10.53,12/22/2018,1
155583998,8.16,3/27/2019,1
41054050,823.57,5/23/2019,8
5543219,26.27,5/21/2019,3
26552431,496.72,5/21/2019,12
96311938,343.22,5/21/2019,6
150956707,224.52,4/3/2019,4
68536280,403.43,5/24/2019,7
76616910,216.61,3/21/2019,6
